Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2020-056332,12620765810,02/14/2020 03:00:00 AM,02/14/2020 03:30:00 AM,02/14/2020 04:45:10 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,B,B2,BALLARD SOUTH,46XX BLOCK OF 6TH AVE NW,-122.364002382,47.66255617
2020-037703,12595601762,01/31/2020 04:19:00 AM,01/31/2020 04:19:00 AM,01/31/2020 04:57:30 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,Q,Q1,MAGNOLIA,44XX BLOCK OF 29TH AVE W,-122.394959875,47.66068016
2020-034882,12444623057,01/29/2020 02:51:00 AM,,01/29/2020 04:20:56 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,S LANE ST / MAYNARD AVE S,-122.325065327,47.59667435
2020-320916,17699229308,11/16/2020 03:46:00 AM,11/16/2020 03:50:00 AM,11/16/2020 04:49:23 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U2,UNIVERSITY,42XX BLOCK OF ROOSEVELT WAY NE,-122.317765921,47.65891262
2020-305224,16435607683,10/28/2020 02:50:00 AM,10/28/2020 02:55:00 AM,10/28/2020 04:34:57 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D3,EASTLAKE - WEST,22XX BLOCK OF EASTLAKE AVE E,-122.325893415,47.63898704
2020-083942,12694184282,03/07/2020 03:40:00 AM,03/07/2020 03:54:00 AM,03/07/2020 04:40:27 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,M,M3,DOWNTOWN COMMERCIAL,,0,0
2020-083942,12694214564,03/07/2020 04:27:00 AM,03/07/2020 04:45:00 AM,03/07/2020 04:40:27 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,W,M,M3,DOWNTOWN COMMERCIAL,,0,0
2020-071346,12643843080,02/26/2020 02:23:00 AM,02/26/2020 04:17:00 AM,02/26/2020 04:16:57 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,Q,Q2,QUEEN ANNE,34XX BLOCK OF 14TH AVE W,-122.37489671,47.65125644
2020-026861,12219627000,01/23/2020 03:33:00 AM,,01/23/2020 04:46:58 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,4XX BLOCK OF S WASHINGTON ST,-122.328311128,47.60087439
2020-000233,12135534394,01/01/2020 03:04:00 AM,,01/01/2020 04:36:56 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,F,F3,HIGHLAND PARK,88XX BLOCK OF 9TH AVE SW,-122.346731373,47.52372661
2020-205820,13818874030,07/06/2020 04:00:00 AM,,07/06/2020 04:45:53 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,R,R2,MOUNT BAKER,36XX BLOCK OF 34TH AVE S,-122.28993779,47.57067497
2020-323304,17770792710,11/19/2020 01:54:00 AM,11/19/2020 02:00:00 AM,11/19/2020 04:14:48 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,U,U1,ROOSEVELT/RAVENNA,65XX BLOCK OF 15TH AVE NE,-122.311937121,47.67614527
2020-323304,17770466897,11/19/2020 01:54:00 AM,11/19/2020 02:30:00 AM,11/19/2020 04:14:48 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,U,U1,ROOSEVELT/RAVENNA,65XX BLOCK OF 15TH AVE NE,-122.311937121,47.67614527
2020-323304,17768313742,11/19/2020 01:54:00 AM,11/19/2020 02:00:00 AM,11/19/2020 04:14:48 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,ROOSEVELT/RAVENNA,65XX BLOCK OF 15TH AVE NE,-122.311937121,47.67614527
2020-303520,16331720143,10/26/2020 01:44:00 AM,,10/26/2020 04:01:56 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,S,S3,RAINIER VIEW,99XX BLOCK OF BEACON AVE S,-122.272595057,47.51180444
2020-303520,16332026886,10/26/2020 01:44:00 AM,,10/26/2020 04:01:56 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,S,S,S3,RAINIER VIEW,99XX BLOCK OF BEACON AVE S,-122.272595057,47.51180444
2020-269192,15595882085,09/17/2020 03:00:00 AM,,09/17/2020 04:31:31 AM,A,PROPERTY,ROBBERY,Robbery,120,N,U,U2,UNIVERSITY,43XX BLOCK OF ROOSEVELT WAY NE,-122.317722691,47.66057874
2020-354768,19244292324,12/28/2020 01:18:00 AM,12/28/2020 01:30:00 AM,12/28/2020 04:29:18 AM,A,PROPERTY,ROBBERY,Robbery,120,N,L,L1,LAKECITY,127XX BLOCK OF 30TH AVE NE,-122.296347286,47.72199624
2020-231992,14704649937,08/05/2020 04:20:00 AM,,08/05/2020 04:50:25 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,N,N,N3,NORTHGATE,97XX BLOCK OF AURORA AVE N,-122.344634926,47.70007202
2020-202332,13798079891,07/01/2020 10:00:00 PM,07/02/2020 12:00:00 AM,07/02/2020 04:57:18 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,E,E2,CAPITOL HILL,E PINE ST / BROADWAY,-122.320798654,47.61523531
2020-009998,12155816839,01/09/2020 02:43:59 AM,,01/09/2020 04:05:17 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,N,N3,GREENWOOD,9XX BLOCK OF N 85TH ST,-122.345864517,47.69056669
2020-299249,16219074275,10/21/2020 12:00:00 AM,,10/21/2020 04:47:56 AM,A,PROPERTY,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,E,C,C1,CAPITOL HILL,6XX BLOCK OF 15TH AVE E,-122.312596028,47.62485279
2020-299249,16209428355,10/21/2020 12:00:00 AM,,10/21/2020 04:47:56 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,C,C1,CAPITOL HILL,6XX BLOCK OF 15TH AVE E,-122.312596028,47.62485279
2020-299249,16209660475,10/21/2020 12:00:00 AM,,10/21/2020 04:47:56 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,E,C,C1,CAPITOL HILL,6XX BLOCK OF 15TH AVE E,-122.312596028,47.62485279
2020-299249,16209608382,10/21/2020 12:00:00 AM,,10/21/2020 04:47:56 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,E,C,C1,CAPITOL HILL,6XX BLOCK OF 15TH AVE E,-122.312596028,47.62485279
2019-262931,8627999512,07/17/2019 10:31:00 PM,07/17/2019 10:31:00 PM,07/18/2019 04:41:43 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,E,E,E1,CAPITOL HILL,5XX BLOCK OF BELLEVUE AVE E,-122.326595281,47.62370995
2020-350531,19220765864,12/22/2020 04:30:00 AM,12/22/2020 04:50:00 AM,12/22/2020 04:53:44 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R2,CLAREMONT/RAINIER VISTA,44XX BLOCK OF 34TH AVE S,-122.290366649,47.56373541
2021-092843,22919194562,04/03/2021 02:00:00 AM,04/04/2021 08:00:00 AM,04/17/2021 04:47:26 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,E,E3,FIRST HILL,14XX BLOCK OF MINOR AVE,-122.327359475,47.61343735
2021-092796,22919144588,04/17/2021 12:43:00 AM,,04/17/2021 04:18:37 AM,A,PERSON,KIDNAPPING/ABDUCTION,Kidnapping/Abduction,100,W,Q,Q3,QUEEN ANNE,,0,0
2021-092861,22919159880,04/17/2021 03:21:00 AM,04/17/2021 03:25:00 AM,04/17/2021 04:26:13 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q1,MAGNOLIA,40XX BLOCK OF GILMAN AVE W,-122.3880811,47.65715814
2021-094732,22924800751,04/18/2021 11:50:00 PM,04/19/2021 12:00:00 AM,04/19/2021 04:07:01 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,L,L1,LAKECITY,24XX BLOCK OF NE 125TH ST,-122.302376706,47.71932082
2021-092798,22919189611,04/17/2021 12:52:00 AM,,04/17/2021 04:11:38 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,W,D,D3,SLU/CASCADE,4XX BLOCK OF PONTIUS AVE N,-122.331714885,47.62254385
2021-092798,22919174359,04/17/2021 12:52:00 AM,,04/17/2021 04:11:38 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,D,D3,SLU/CASCADE,4XX BLOCK OF PONTIUS AVE N,-122.331714885,47.62254385
2021-092798,22919151779,04/17/2021 12:52:00 AM,,04/17/2021 04:11:38 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,D,D3,SLU/CASCADE,12XX BLOCK OF HARRISON ST,-122.331070174,47.62196996
2021-097530,23119806309,04/21/2021 11:38:00 PM,04/22/2021 12:00:00 AM,04/22/2021 04:02:21 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,B,B3,WALLINGFORD,WALLINGFORD AVE N / N 45TH ST,-122.336294262,47.66138567
2021-098276,23300125629,04/22/2021 08:08:00 PM,,04/23/2021 04:11:38 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,L,L2,NORTHGATE,5XX BLOCK OF NE NORTHGATE WAY,-122.321918379,47.70858578
2021-096677,23003697512,04/21/2021 03:27:00 AM,,04/21/2021 04:52:58 AM,A,PROPERTY,ARSON,Arson,200,S,R,R1,NORTH BEACON HILL,19XX BLOCK OF S STATE ST,-122.307845168,47.58774054
2021-096628,23001324283,04/21/2021 12:00:00 AM,,04/21/2021 04:32:36 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,W,Q,Q3,QUEEN ANNE,2XX BLOCK OF W MERCER ST,-122.359974841,47.62459539
2021-099439,23355179263,04/24/2021 02:01:00 AM,,04/24/2021 04:18:35 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,Q,Q3,SLU/CASCADE,6XX BLOCK OF JOHN ST,-122.344343387,47.61972448
2021-098523,23302895983,04/23/2021 03:33:00 AM,04/23/2021 03:37:00 AM,04/23/2021 04:44:05 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,J,J1,BALLARD NORTH,85XX BLOCK OF 15TH AVE NW,-122.376804,47.691519
2021-100270,23358109655,04/25/2021 03:00:00 AM,,04/25/2021 04:32:09 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D1,BELLTOWN,29XX BLOCK OF 1ST AVE,-122.3531686,47.61730887
2021-100234,23358140790,04/25/2021 01:25:00 AM,04/25/2021 01:30:00 AM,04/25/2021 04:14:14 AM,A,PROPERTY,ROBBERY,Robbery,120,S,R,R2,MOUNT BAKER,34XX BLOCK OF RAINIER AVE S,-122.2936155,47.57240687
2021-100973,23360840955,04/25/2021 11:23:00 PM,,04/26/2021 04:25:54 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E1,CAPITOL HILL,5XX BLOCK OF BOYLSTON AVE E,-122.323048869,47.62370445
2021-087848,23455662945,04/10/2021 10:30:00 AM,04/12/2021 02:00:00 AM,04/12/2021 04:54:49 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q1,MAGNOLIA,26XX BLOCK OF W MARINA PL,-122.391970804,47.63103937
2021-103732,23466287569,04/28/2021 09:00:00 PM,,04/29/2021 04:20:02 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,86XX BLOCK OF DELRIDGE WAY SW,-122.36047432,47.52559092
2021-102995,23455276979,04/27/2021 11:30:00 PM,04/28/2021 04:08:00 AM,04/28/2021 04:56:21 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R1,NORTH BEACON HILL,47XX BLOCK OF BEACON AVE S,-122.304938903,47.56058954
2021-102995,23480190553,04/27/2021 11:30:00 PM,04/28/2021 04:08:00 AM,04/28/2021 04:56:21 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R1,NORTH BEACON HILL,47XX BLOCK OF BEACON AVE S,-122.304938903,47.56058954
2021-104876,23480629563,04/30/2021 03:54:00 AM,,04/30/2021 04:41:08 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D2,SLU/CASCADE,6TH AVE / BLANCHARD ST,-122.340915051,47.61592967
2021-102002,23393921731,04/26/2021 09:00:00 PM,04/27/2021 04:00:00 AM,04/27/2021 04:14:46 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,S,R,R2,CLAREMONT/RAINIER VISTA,28XX BLOCK OF S HANFORD ST,-122.2961282,47.57476789
2021-106646,23525337331,04/21/2021 12:00:00 AM,04/28/2021 12:00:00 AM,05/02/2021 04:45:09 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,Q,Q2,QUEEN ANNE,28XX BLOCK OF 14TH AVE W,-122.374873814,47.64568609
2021-106621,23525337006,05/01/2021 05:00:00 PM,05/02/2021 03:00:00 AM,05/02/2021 04:36:14 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,E,E2,CAPITOL HILL,15XX BLOCK OF 10TH AVE,-122.319456137,47.61466515
2021-112909,23675594407,05/08/2021 12:01:00 AM,05/09/2021 12:04:00 AM,05/09/2021 04:22:15 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,N,L,L1,LAKECITY,137XX BLOCK OF 32ND AVE NE,-122.293700887,47.72916958
2021-112930,23675459713,05/09/2021 01:12:00 AM,,05/09/2021 04:01:54 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,B,B1,BALLARD SOUTH,24XX BLOCK OF NW 59TH ST,-122.388864294,47.67164701
2021-111019,23648923538,05/06/2021 11:59:00 PM,,05/07/2021 04:21:57 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SW,W,W1,ALKI,15XX BLOCK OF ALKI AVE SW,-122.394126336,47.58950271
2021-110110,23635564812,05/05/2021 11:30:00 PM,05/06/2021 01:13:00 AM,05/06/2021 04:38:36 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,Q,Q1,MAGNOLIA,23XX BLOCK OF W PLYMOUTH ST,-122.38886,47.636272
2021-110121,23635530288,05/06/2021 01:56:00 AM,05/06/2021 03:15:00 AM,05/06/2021 04:32:11 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,R,R1,NORTH BEACON HILL,25XX BLOCK OF 14TH AVE S,-122.314718681,47.58024753
2021-109246,23628379892,05/05/2021 03:55:00 AM,05/05/2021 04:51:00 AM,05/05/2021 04:51:05 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,Q,Q1,MAGNOLIA,30XX BLOCK OF W COMMODORE WAY,-122.394045715,47.66268486
2021-109228,23628262039,05/05/2021 03:18:00 AM,05/05/2021 03:18:00 AM,05/05/2021 04:01:34 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,N,L,L2,ROOSEVELT/RAVENNA,5XX BLOCK OF NE 80TH ST,-122.321601809,47.68677356
2021-107369,23572306629,05/03/2021 03:17:00 AM,,05/03/2021 04:52:15 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,9XX BLOCK OF S JACKSON ST,-122.320331973,47.59918733
2021-100291,23358081838,04/25/2021 03:50:00 AM,,04/25/2021 04:10:48 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,E,E2,CAPITOL HILL,11XX BLOCK OF E PINE ST,-122.317506809,47.61525916
2019-398868,11417838626,10/26/2019 02:48:00 AM,10/26/2019 03:04:00 AM,10/26/2019 04:53:28 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K1,DOWNTOWN COMMERCIAL,COLUMBIA ST / 4TH AVE,-122.331604304,47.60466156
2019-258769,8614580045,07/15/2019 03:40:00 AM,07/15/2019 03:45:00 AM,07/15/2019 04:54:49 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K1,DOWNTOWN COMMERCIAL,1XX BLOCK OF YESLER WAY,-122.3340387,47.60172211
2021-110161,23635523200,05/06/2021 04:02:00 AM,,05/06/2021 04:28:30 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,R,R2,MOUNT BAKER,28XX BLOCK OF MARTIN LUTHER KING JR WAY S,-122.296206859,47.57733075
2021-114610,23752106363,05/11/2021 12:55:00 AM,05/11/2021 04:30:00 AM,05/11/2021 04:05:33 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,N,U,U1,UNIVERSITY,50XX BLOCK OF 12TH AVE NE,-122.315228628,47.66568132
2021-110155,23635631955,05/06/2021 03:49:00 AM,05/06/2021 04:00:00 AM,05/06/2021 04:59:28 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D2,QUEEN ANNE,13XX BLOCK OF AURORA AVE N,-122.343513217,47.63144297
2021-115463,23820630275,05/11/2021 11:45:00 PM,,05/12/2021 04:44:08 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,J,J1,BALLARD NORTH,14XX BLOCK OF NW 90TH ST,-122.374777846,47.69425078
2021-118662,24053572323,05/15/2021 03:00:00 AM,05/15/2021 03:05:00 AM,05/15/2021 04:09:24 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,U,U1,UNIVERSITY,56XX BLOCK OF 15TH AVE NE,-122.311891533,47.6700834
2021-118662,24055513792,05/15/2021 03:00:00 AM,05/15/2021 03:05:00 AM,05/15/2021 04:09:24 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,N,U,U1,UNIVERSITY,56XX BLOCK OF 15TH AVE NE,-122.311891533,47.6700834
2021-119562,24059980706,05/16/2021 12:13:00 AM,05/16/2021 12:13:00 AM,05/16/2021 04:06:09 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,L,L3,LAKECITY,123XX BLOCK OF 31ST AVE NE,-122.295149885,47.71823885
2021-120507,24065789381,05/17/2021 03:11:00 AM,05/17/2021 03:55:00 AM,05/17/2021 04:08:36 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,J,J1,GREENWOOD,87XX BLOCK OF PHINNEY AVE N,-122.353959666,47.69331364
2021-117616,23956917690,05/14/2021 03:03:00 AM,,05/14/2021 04:20:11 AM,A,PROPERTY,ROBBERY,Robbery,120,N,L,L3,LAKECITY,123XX BLOCK OF LAKE CITY WAY NE,-122.295318971,47.7191338
2021-117610,23959152813,05/14/2021 02:43:00 AM,05/14/2021 02:45:00 AM,05/14/2021 04:19:08 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,B,B2,BALLARD SOUTH,55XX BLOCK OF 4TH AVE NW,-122.361858361,47.66903527
2021-117628,23955458164,05/13/2021 05:00:00 AM,05/14/2021 04:00:00 AM,05/14/2021 04:01:04 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,K,K1,DOWNTOWN COMMERCIAL,4XX BLOCK OF SPRING ST,-122.333006663,47.60703381
2021-123296,24194476469,05/20/2021 03:00:00 AM,05/20/2021 03:15:00 AM,05/20/2021 04:10:58 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,N,L,L1,NORTHGATE,120XX BLOCK OF 15TH AVE NE,-122.312586686,47.71669627
2021-123297,24197946266,05/20/2021 03:18:00 AM,05/20/2021 03:22:00 AM,05/20/2021 04:33:43 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,J,J3,ROOSEVELT/RAVENNA,4XX BLOCK OF NE 71ST ST,-122.323693787,47.67996957
2021-122309,24077730579,05/19/2021 12:47:00 AM,05/19/2021 12:47:00 AM,05/19/2021 04:21:59 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K1,DOWNTOWN COMMERCIAL,SPRING ST / WESTERN AVE,-122.338001,47.60494346
2021-118797,24065909299,05/15/2021 08:48:00 AM,,05/17/2021 04:06:10 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,SW,F,F1,HIGH POINT,63XX BLOCK OF 35TH AVE SW,-122.3764226,47.54559328
2021-118797,24842488268,05/15/2021 08:48:00 AM,,05/17/2021 04:06:10 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,SW,F,F1,HIGH POINT,63XX BLOCK OF 35TH AVE SW,-122.3764226,47.54559328
2021-126108,24978778406,05/23/2021 03:00:00 AM,05/23/2021 04:00:00 AM,05/23/2021 04:40:06 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,D,D2,SLU/CASCADE,18XX BLOCK OF BOREN AVE,-122.332067369,47.61655803
2021-126718,25047424307,05/23/2021 08:46:00 PM,05/24/2021 03:30:00 AM,05/24/2021 04:10:13 AM,A,PERSON,KIDNAPPING/ABDUCTION,Kidnapping/Abduction,100,SW,W,W3,FAUNTLEROY SW,,0,0
2021-126718,25049805622,05/23/2021 08:46:00 PM,05/24/2021 03:30:00 AM,05/24/2021 04:10:13 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,SW,W,W3,FAUNTLEROY SW,,0,0
2021-126718,25065327267,05/23/2021 12:00:00 AM,,05/24/2021 04:10:13 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,W,W3,FAUNTLEROY SW,,0,0
2021-126940,25050224703,05/24/2021 03:10:00 AM,05/24/2021 03:20:00 AM,05/24/2021 04:59:55 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D2,SLU/CASCADE,25XX BLOCK OF 5TH AVE,-122.345778726,47.61763207
2021-126112,24978668485,05/23/2021 03:12:00 AM,05/23/2021 03:32:00 AM,05/23/2021 04:12:10 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,O,O1,SODO,17XX BLOCK OF 6TH AVE S,-122.325972326,47.58720059
2021-128876,25267026463,05/26/2021 03:32:00 AM,05/26/2021 03:37:00 AM,05/26/2021 04:33:36 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B3,FREMONT,36XX BLOCK OF STONE WAY N,-122.342626843,47.65162002
2021-128875,25264464555,05/26/2021 03:38:00 AM,,05/26/2021 04:03:09 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,6XX BLOCK OF S LANE ST,-122.324086633,47.59667273
2021-127837,25177657529,05/24/2021 10:00:00 PM,,05/25/2021 04:50:39 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D1,BELLTOWN,27XX BLOCK OF WESTERN AVE,-122.351942573,47.61541325
2021-126936,25049255817,05/24/2021 02:40:00 AM,05/24/2021 02:55:00 AM,05/24/2021 04:43:29 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N2,BITTERLAKE,132XX BLOCK OF AURORA AVE N,-122.344996828,47.72503555
2021-126121,24978691619,05/23/2021 04:01:00 AM,05/23/2021 04:21:00 AM,05/23/2021 04:25:08 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,N,N2,BITTERLAKE,120XX BLOCK OF AURORA AVE N,-122.344896093,47.71717447
2021-131865,25338179390,05/29/2021 03:07:00 AM,05/29/2021 03:17:00 AM,05/29/2021 04:53:44 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,C,C1,MILLER PARK,3XX BLOCK OF 15TH AVE E,-122.312691942,47.62081887
2021-131702,25338117891,05/28/2021 12:30:00 PM,,05/29/2021 04:17:17 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,24XX BLOCK OF SW HOLDEN ST,-122.3645009,47.53370044
2021-132767,25346732907,05/30/2021 04:10:00 AM,,05/30/2021 04:53:10 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,N,B,B2,FREMONT,44XX BLOCK OF 4TH AVE NW,-122.362138432,47.66095012
2021-132745,25346720630,05/30/2021 03:15:00 AM,,05/30/2021 04:43:29 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,SW,F,F1,SOUTH PARK,2XX BLOCK OF S HOLDEN ST,-122.329758715,47.53414405
2021-132751,25346655982,05/30/2021 12:03:00 AM,,05/30/2021 04:05:05 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,S,O,O1,SODO,19XX BLOCK OF UTAH AVE S,-122.335122015,47.58504167
2021-139574,25403576056,06/06/2021 04:27:00 AM,,06/06/2021 04:42:50 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,W,Q,Q2,QUEEN ANNE,15XX BLOCK OF 15TH AVE W,-122.376075856,47.63286215
2021-138670,25400055003,06/05/2021 04:30:00 AM,06/05/2021 04:40:00 AM,06/05/2021 04:48:34 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,L,L2,NORTHGATE,89XX BLOCK OF ROOSEVELT WAY NE,-122.317600646,47.69355643
2021-138623,25399978454,06/05/2021 02:08:00 AM,,06/05/2021 04:11:56 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O3,GEORGETOWN,57XX BLOCK OF 1ST AVE S,-122.334217,47.551504
2021-136620,25387062403,06/03/2021 03:49:00 AM,,06/03/2021 04:31:05 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,L,L2,NORTHGATE,89XX BLOCK OF ROOSEVELT WAY NE,-122.317600646,47.69355643
2021-136593,25387062585,06/03/2021 01:16:00 AM,,06/03/2021 04:16:49 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O3,GEORGETOWN,2XX BLOCK OF S FIDALGO ST,-122.330996583,47.55046797
