Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2011-030293,7658766552,01/26/2011 05:28:00 AM,01/26/2011 05:28:00 AM,01/26/2011 05:28:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,F,F1,NORTH DELRIDGE,54XX BLOCK OF 18TH AVE SW,-122.357079097,47.55192656
2011-028974,7642969911,01/25/2011 04:15:00 AM,,01/25/2011 05:45:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q2,QUEEN ANNE,22XX BLOCK OF 2ND AVE N,-122.353149479,47.63868753
2011-027731,7636780879,01/24/2011 05:00:00 AM,01/24/2011 05:27:00 AM,01/24/2011 05:27:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,E,E1,CAPITOL HILL,3XX BLOCK OF E ROY ST,-122.327245106,47.62511902
2011-027661,7680058570,01/24/2011 03:28:00 AM,,01/24/2011 05:12:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E2,CAPITOL HILL,,0,0
2011-026847,7628209467,01/23/2011 03:30:00 AM,,01/23/2011 05:24:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,G,G2,CENTRAL AREA/SQUIRE PARK,E CHERRY ST / 23RD AVE,-122.302769961,47.60800896
2011-026790,7669877091,01/23/2011 05:14:00 AM,,01/23/2011 05:14:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,F,F3,SOUTH PARK,5XX BLOCK OF S CLOVERDALE ST,-122.326892907,47.52647722
2011-023008,7639085925,01/20/2011 05:13:00 AM,01/20/2011 05:13:00 AM,01/20/2011 05:13:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B2,FREMONT,42XX BLOCK OF LINDEN AVE N,-122.348517656,47.65820877
2011-021589,7658291490,01/19/2011 02:00:00 AM,01/19/2011 03:30:00 AM,01/19/2011 05:19:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,SW,F,F3,HIGHLAND PARK,77XX BLOCK OF 15TH AVE SW,-122.353921903,47.53278124
2011-020262,7627539035,01/18/2011 03:39:00 AM,,01/18/2011 05:20:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,F,F1,HIGH POINT,64XX BLOCK OF 31ST AVE SW,-122.371168548,47.5449469
2011-019129,7680193868,01/17/2011 04:21:00 AM,,01/17/2011 05:39:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,G,G2,CENTRAL AREA/SQUIRE PARK,29XX BLOCK OF E CHERRY ST,-122.294269817,47.60799329
2011-019145,7686866673,01/17/2011 02:00:00 AM,01/17/2011 02:00:00 AM,01/17/2011 05:12:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,L,L2,NORTHGATE,3XX BLOCK OF NE 103RD ST,-122.324035996,47.7031477
2011-019140,7682070000,01/17/2011 05:05:00 AM,,01/17/2011 05:05:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,6XX BLOCK OF S JACKSON ST,-122.324079833,47.59918915
2011-018153,7662436430,01/16/2011 05:57:00 AM,,01/16/2011 05:57:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,O,O3,GEORGETOWN,AIRPORT WAY S / S LUCILE ST BR,-122.319753993,47.55208188
2011-015698,7664673710,01/14/2011 05:12:00 AM,,01/14/2011 05:12:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,K,K3,PIONEER SQUARE,2XX BLOCK OF YESLER WAY,-122.33112414,47.60171758
2011-008932,7682925787,01/08/2011 05:04:00 AM,,01/08/2011 05:04:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,E,E3,FIRST HILL,10XX BLOCK OF UNIVERSITY ST,-122.327652239,47.61124659
2011-008933,7663973330,01/08/2011 05:04:00 AM,,01/08/2011 05:04:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,D,D2,QUEEN ANNE,20XX BLOCK OF WESTLAKE AVE N,-122.340519462,47.63727212
2011-006327,7681151434,01/06/2011 05:58:00 AM,,01/06/2011 05:58:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,L,L2,NORTHGATE,113XX BLOCK OF ROOSEVELT WAY NE,-122.317892713,47.71116993
2011-006314,7659547298,01/06/2011 04:45:00 AM,01/06/2011 05:15:00 AM,01/06/2011 05:15:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,G,G1,FIRST HILL,13XX BLOCK OF E YESLER WAY,-122.314545218,47.60168948
2011-003626,7635435145,01/04/2011 03:49:00 AM,,01/04/2011 05:27:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,S,S2,BRIGHTON/DUNLAP,69XX BLOCK OF RAINIER AVE S,-122.271247038,47.54024971
2011-002347,7681120331,01/03/2011 01:30:00 AM,,01/03/2011 05:27:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N3,NORTHGATE,22XX BLOCK OF N 106TH ST,-122.331933936,47.70592872
2011-002460,7698823838,01/03/2011 01:00:00 AM,01/03/2011 03:00:00 AM,01/03/2011 05:15:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,W,W1,NORTH ADMIRAL,27XX BLOCK OF 47TH AVE SW,-122.39199374,47.57843321
2011-000266,7659142662,01/01/2011 12:01:00 AM,01/01/2011 01:30:00 AM,01/01/2011 05:53:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O3,GEORGETOWN,62XX BLOCK OF STANLEY AVE S,-122.315509311,47.54748245
2011-000452,7694779147,01/01/2011 12:00:00 AM,01/01/2011 12:20:00 AM,01/01/2011 05:40:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,M,M2,SLU/CASCADE,19XX BLOCK OF 5TH AVE,-122.338523508,47.61334267
2011-000063,7635699814,12/31/2010 03:00:00 PM,01/01/2011 12:30:00 AM,01/01/2011 05:11:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,W,W2,ALASKA JUNCTION,48XX BLOCK OF ERSKINE WAY SW,-122.387185523,47.55908122
2010-447767,7646176026,12/31/2010 05:17:00 AM,12/31/2010 05:51:00 AM,12/31/2010 05:51:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,W,W2,ALASKA JUNCTION,SW AVALON WAY / 35TH AVE SW,-122.376189312,47.5640766
2010-447713,7679733742,12/31/2010 02:00:00 AM,,12/31/2010 05:06:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,G,G1,FIRST HILL,,0,0
2010-443500,7640344238,12/27/2010 04:00:00 AM,,12/27/2010 05:39:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E1,CAPITOL HILL,17XX BLOCK OF BELMONT AVE,-122.324495896,47.61704694
2010-443536,7688603709,12/27/2010 05:13:00 AM,,12/27/2010 05:13:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,D,D3,SLU/CASCADE,1XX BLOCK OF WESTLAKE AVE N,-122.33847998,47.61911987
2010-440296,7625816313,12/22/2010 02:00:00 PM,12/23/2010 05:00:00 AM,12/23/2010 05:36:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,R,R2,MOUNT BAKER,23XX BLOCK OF RAINIER AVE S,-122.30093713,47.58200264
2010-439149,7679776677,12/22/2010 05:42:00 AM,,12/22/2010 05:42:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,L,L2,NORTHGATE,91XX BLOCK OF ROOSEVELT WAY NE,-122.317592104,47.69537811
2010-435832,7678000239,12/19/2010 05:50:00 AM,,12/19/2010 05:52:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B3,FREMONT,9XX BLOCK OF N 35TH ST,-122.346092677,47.64995745
2010-432132,7641960888,12/16/2010 05:54:00 AM,,12/16/2010 05:54:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,C,C1,EASTLAKE - EAST,7XX BLOCK OF BELLEVUE AVE E,-122.326573236,47.62604316
2010-430763,7671546673,12/15/2010 01:30:00 AM,,12/15/2010 05:33:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,G,G3,JUDKINS PARK/NORTH BEACON HILL,11XX BLOCK OF RAINIER AVE S,-122.309391784,47.59308025
2010-430841,7662650381,12/15/2010 04:55:00 AM,12/15/2010 05:00:00 AM,12/15/2010 05:12:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,S,S3,RAINIER BEACH,91XX BLOCK OF RAINIER AVE S,-122.269997156,47.52121033
2010-429631,7691621974,12/14/2010 05:45:00 AM,,12/14/2010 05:45:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,K,K3,PIONEER SQUARE,2XX BLOCK OF YESLER WAY,-122.33112414,47.60171758
2010-429618,7698341564,12/14/2010 05:22:00 AM,,12/14/2010 05:22:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,C,C2,MONTLAKE/PORTAGE BAY,15XX BLOCK OF 17TH AVE E,-122.309881764,47.63321748
2010-427219,7666553725,12/12/2010 01:12:00 AM,12/12/2010 03:48:00 AM,12/12/2010 05:18:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,J,J2,BALLARD NORTH,75XX BLOCK OF 32ND AVE NW,-122.398305674,47.6839895
2010-426224,7685897239,12/11/2010 03:00:00 AM,12/11/2010 04:30:00 AM,12/11/2010 05:40:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D3,SLU/CASCADE,5XX BLOCK OF EASTLAKE AVE E,-122.329160009,47.62370283
2010-423772,7684721524,12/09/2010 05:00:00 AM,,12/09/2010 05:48:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,E,E1,CAPITOL HILL,6XX BLOCK OF E HOWELL ST,-122.323976706,47.61774908
2010-421377,7641899922,12/07/2010 01:28:00 AM,,12/07/2010 05:33:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,W,W2,MORGAN,54XX BLOCK OF CALIFORNIA AVE SW,-122.387012692,47.55300094
2010-419184,7660340065,12/05/2010 05:45:00 AM,,12/05/2010 05:45:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N3,NORTHGATE,88XX BLOCK OF NESBIT AVE N,-122.343478221,47.69327651
2010-419189,7662527268,12/05/2010 12:30:00 AM,,12/05/2010 05:33:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,Q,Q3,SLU/CASCADE,REPUBLICAN ST / 5TH AVE N,-122.347582561,47.62324273
2010-418190,7693458834,12/04/2010 05:30:00 AM,12/04/2010 05:40:00 AM,12/04/2010 05:40:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,R,R1,MID BEACON HILL,15XX BLOCK OF S PEARL ST,-122.3117246,47.55672478
2010-416959,7682005077,12/03/2010 05:49:00 AM,,12/03/2010 05:49:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,M,M3,DOWNTOWN COMMERCIAL,14XX BLOCK OF 3RD AVE,-122.33733875,47.60925299
2010-415676,7659578329,12/02/2010 04:50:00 AM,,12/02/2010 05:14:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,S,S2,BRIGHTON/DUNLAP,84XX BLOCK OF 48TH AVE S,-122.272721934,47.52698785
2010-413269,7649148485,11/30/2010 05:59:00 AM,,11/30/2010 05:59:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,N,N3,NORTHGATE,100XX BLOCK OF AURORA AVE N,-122.344655369,47.7017921
2010-411243,7682185859,11/28/2010 04:23:00 AM,,11/28/2010 05:39:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U3,ROOSEVELT/RAVENNA,26XX BLOCK OF NE UNIVERSITY VILLAGE ST,-122.298411155,47.66332336
2010-407836,7646339388,11/24/2010 05:00:00 AM,11/24/2010 05:23:00 AM,11/24/2010 05:23:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,S,S3,RAINIER VIEW,101XX BLOCK OF RAINIER AVE S,-122.245178919,47.51103306
2010-405515,7627515522,11/17/2010 06:00:00 PM,11/17/2010 06:00:00 PM,11/21/2010 05:58:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,R,R1,NORTH BEACON HILL,20XX BLOCK OF S HILL ST,-122.306202466,47.58451883
2010-405560,7681891389,11/21/2010 05:51:00 AM,11/21/2010 05:51:00 AM,11/21/2010 05:51:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,W,W1,COMMERCIAL DUWAMISH,WEST SEATTLE BR / DELRIDGE WY SW,-122.360426416,47.57146161
2010-404394,7635850536,11/20/2010 04:15:00 AM,11/20/2010 04:15:00 AM,11/20/2010 05:59:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,F,F1,NORTH DELRIDGE,48XX BLOCK OF DELRIDGE WAY SW,-122.362907178,47.55837155
2010-404385,7697720087,11/20/2010 05:42:00 AM,,11/20/2010 05:42:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,N,N2,NORTHGATE,115XX BLOCK OF STONE AVE N,-122.342142941,47.71340531
2010-399457,7636617076,11/15/2010 10:30:00 PM,11/16/2010 05:30:00 AM,11/16/2010 05:40:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B2,FREMONT,41XX BLOCK OF AURORA AVE N,-122.347329475,47.65719937
2010-396252,7649694750,11/13/2010 02:00:00 AM,11/13/2010 05:00:00 AM,11/13/2010 05:09:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B1,BALLARD SOUTH,52XX BLOCK OF RUSSELL AVE NW,-122.380476478,47.66644132
2010-389042,7629886448,11/07/2010 05:50:00 AM,,11/07/2010 05:56:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,O,O3,GEORGETOWN,66XX BLOCK OF CARLETON AVE S,-122.321634832,47.54275229
2010-387854,7695159574,11/06/2010 03:30:00 AM,11/06/2010 04:45:00 AM,11/06/2010 05:23:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,J,J2,BALLARD NORTH,75XX BLOCK OF 15TH AVE NW,-122.37678325,47.6841481
2010-386525,7685964203,11/05/2010 05:10:00 AM,,11/05/2010 05:10:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,L,L2,NORTHGATE,113XX BLOCK OF 5TH AVE NE,-122.323348832,47.71111377
2010-381184,7673100335,11/01/2010 05:51:00 AM,,11/01/2010 05:51:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,K,K3,PIONEER SQUARE,S MAIN ST / 4TH AVE S,-122.328965087,47.60003602
2010-381135,7655772649,11/01/2010 04:10:00 AM,,11/01/2010 05:44:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,Q,Q2,QUEEN ANNE,6XX BLOCK OF W NICKERSON ST,-122.365966619,47.65198291
2010-376065,7684014651,10/28/2010 03:40:00 AM,,10/28/2010 05:18:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,K,K1,DOWNTOWN COMMERCIAL,10XX BLOCK OF WESTERN AVE,-122.337674863,47.60458687
2010-367897,7696187482,10/21/2010 05:57:00 AM,10/21/2010 05:57:00 AM,10/21/2010 05:57:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,O,O2,SODO,32XX BLOCK OF 4TH AVE S,-122.329058908,47.5749789
2010-366524,7699639101,10/20/2010 03:50:00 AM,,10/20/2010 05:08:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,Q,Q1,MAGNOLIA,16XX BLOCK OF W DRAVUS ST,-122.378185653,47.64846567
2010-364130,7689669415,10/08/2010 12:00:00 PM,10/16/2010 12:00:00 PM,10/18/2010 05:24:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,S,R,R2,CLAREMONT/RAINIER VISTA,M L KING JR WAY S / CLAREMONT AVE S,-122.296694893,47.57422364
2010-362060,7697679267,10/16/2010 05:37:00 AM,,10/16/2010 05:37:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,W,D,D2,SLU/CASCADE,23XX BLOCK OF 4TH AVE,-122.344584902,47.61575309
2010-354358,7690922357,10/10/2010 03:13:00 AM,,10/10/2010 05:21:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,SW,F,F1,HIGH POINT,59XX BLOCK OF DELRIDGE WAY SW,-122.363031749,47.54838389
2010-354358,7690922359,10/10/2010 03:13:00 AM,,10/10/2010 05:21:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,F,F1,HIGH POINT,59XX BLOCK OF DELRIDGE WAY SW,-122.363031749,47.54838389
2010-354405,7639844320,10/08/2010 10:00:00 PM,,10/10/2010 05:20:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,O,O1,SODO,22XX BLOCK OF 4TH AVE S,-122.329054577,47.58293525
2010-349267,7629337575,10/06/2010 05:45:00 AM,,10/06/2010 05:45:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,E,E1,CAPITOL HILL,17XX BLOCK OF BELMONT AVE,-122.324495896,47.61704694
2010-347899,7657591727,10/04/2010 08:00:00 PM,10/05/2010 05:00:00 AM,10/05/2010 05:09:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D2,SLU/CASCADE,24XX BLOCK OF 4TH AVE,-122.345702746,47.61641416
2010-346661,7655381174,10/04/2010 05:00:00 AM,10/04/2010 05:10:00 AM,10/04/2010 05:15:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,R,R2,MOUNT BAKER,25XX BLOCK OF S HOLGATE ST,-122.299662201,47.58631348
2010-342889,7646815543,09/30/2010 01:00:00 AM,10/01/2010 03:30:00 AM,10/01/2010 05:37:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,W,D,D2,SLU/CASCADE,21XX BLOCK OF 5TH AVE,-122.341124279,47.61488028
2010-340282,7691751295,09/28/2010 09:00:00 PM,09/29/2010 04:00:00 AM,09/29/2010 05:24:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,G,G2,CENTRAL AREA/SQUIRE PARK,23XX BLOCK OF E CHERRY ST,-122.302123288,47.60800753
2010-337532,7647651699,09/27/2010 12:00:00 AM,09/27/2010 04:50:00 AM,09/27/2010 05:03:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,W,W1,COMMERCIAL HARBOR ISLAND,16XX BLOCK OF SW LANDER ST,-122.356539849,47.58056534
2010-336593,7682714695,09/26/2010 05:21:00 AM,,09/26/2010 05:21:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,W,W1,ALKI,22XX BLOCK OF BONAIR PL SW,-122.400154779,47.58357035
2010-332968,7642484252,09/23/2010 05:40:00 AM,09/23/2010 05:53:00 AM,09/23/2010 05:53:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,E,E,E2,CAPITOL HILL,17XX BLOCK OF HARVARD AVE,-122.322158316,47.61697842
2010-332966,7627376668,09/23/2010 05:48:00 AM,,09/23/2010 05:48:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,UNIVERSITY,52XX BLOCK OF 18TH AVE NE,-122.308286779,47.66746888
2010-330379,7664522230,09/21/2010 04:30:00 AM,,09/21/2010 05:43:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,J,J1,GREENWOOD,6XX BLOCK OF NW 85TH ST,-122.364656712,47.69064793
2010-330328,7698838539,09/20/2010 11:30:00 PM,,09/21/2010 05:16:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,M,M2,SLU/CASCADE,6XX BLOCK OF STEWART ST,-122.336584689,47.61395514
2010-329127,7672748063,09/19/2010 05:45:00 PM,09/20/2010 05:48:00 AM,09/20/2010 05:48:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,W,D,D1,BELLTOWN,21XX BLOCK OF 2ND AVE,-122.343702991,47.61288656
2010-326917,7673979964,09/18/2010 02:17:00 AM,,09/18/2010 05:08:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,C,C1,MONTLAKE/PORTAGE BAY,23XX BLOCK OF 10TH AVE E,-122.320060837,47.64045106
2010-325726,7639873900,09/17/2010 05:54:00 AM,09/17/2010 05:54:00 AM,09/17/2010 05:54:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,W,W2,ALASKA JUNCTION,48XX BLOCK OF CALIFORNIA AVE SW,-122.386856402,47.55841117
2010-321957,7657131484,09/13/2010 09:00:00 PM,,09/14/2010 05:32:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,E,G,G2,JUDKINS PARK/NORTH BEACON HILL,3XX BLOCK OF 14TH AVE S,-122.314133917,47.5996105
2010-317009,7663335554,09/09/2010 06:58:00 PM,09/10/2010 05:49:00 AM,09/10/2010 05:49:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,R,R2,MOUNT BAKER,23XX BLOCK OF RAINIER AVE S,-122.30093713,47.58200264
2010-317008,7674341259,09/10/2010 05:45:00 AM,,09/10/2010 05:47:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B3,FREMONT,36XX BLOCK OF WHITMAN AVE N,-122.345982933,47.65175005
2010-316983,7696747696,09/10/2010 04:55:00 AM,09/10/2010 05:02:00 AM,09/10/2010 05:02:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,D,D2,SLU/CASCADE,2XX BLOCK OF WESTLAKE AVE N,-122.338470386,47.62028978
2010-315616,7681108190,09/08/2010 10:00:00 PM,09/09/2010 02:00:00 AM,09/09/2010 05:31:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,S,S2,BRIGHTON/DUNLAP,,0,0
2010-315605,7635727218,09/09/2010 05:07:00 AM,,09/09/2010 05:07:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,Q,Q2,QUEEN ANNE,6XX BLOCK OF W NICKERSON ST,-122.365966619,47.65198291
2010-309705,7684096823,09/04/2010 05:36:00 AM,,09/04/2010 05:36:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D2,QUEEN ANNE,24XX BLOCK OF WESTLAKE AVE N,-122.342534552,47.64096165
2010-309704,7656639583,09/04/2010 05:15:00 AM,,09/04/2010 05:34:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,G,G1,FIRST HILL,1XX BLOCK OF 8TH AVE,-122.322487038,47.60225159
2010-309703,7672475562,09/04/2010 05:33:00 AM,,09/04/2010 05:33:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,Q,Q1,MAGNOLIA,35XX BLOCK OF 27TH PL W,-122.39040072,47.65245059
2010-301990,7682216410,08/29/2010 05:15:00 AM,,08/29/2010 05:17:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U3,SANDPOINT,70XX BLOCK OF 53RD AVE NE,-122.270591435,47.68077772
2010-300760,7682395039,08/28/2010 02:00:00 AM,08/28/2010 04:54:00 AM,08/28/2010 05:33:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,J,J2,BALLARD NORTH,75XX BLOCK OF 15TH AVE NW,-122.37678325,47.6841481
2010-299411,7659951557,08/27/2010 04:30:00 AM,08/27/2010 05:29:00 AM,08/27/2010 05:29:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,G,G2,CENTRAL AREA/SQUIRE PARK,17XX BLOCK OF E JEFFERSON ST,-122.309595572,47.60617279
2010-296882,7646816301,08/25/2010 05:54:00 AM,,08/25/2010 05:54:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,N,N2,NORTHGATE,11XX BLOCK OF N 130TH ST,-122.343628526,47.72321113
2010-295594,7693775595,08/23/2010 06:00:00 PM,08/24/2010 05:00:00 AM,08/24/2010 05:33:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B3,WALLINGFORD,21XX BLOCK OF N 55TH ST,-122.333315246,47.66868159
2010-293400,7636092139,08/21/2010 11:45:00 PM,08/22/2010 02:00:00 AM,08/22/2010 05:12:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,S,S1,MID BEACON HILL,33XX BLOCK OF S JUNEAU ST,-122.290064496,47.54978317
2010-293080,7683385835,08/21/2010 01:00:00 PM,08/21/2010 11:00:00 PM,08/22/2010 05:00:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,R,R1,NORTH BEACON HILL,13XX BLOCK OF S STEVENS ST,-122.315337742,47.57687484
2010-291976,7659177126,08/21/2010 04:00:00 AM,08/21/2010 05:01:00 AM,08/21/2010 05:01:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,E,E1,CAPITOL HILL,,0,0
2010-287994,7639600423,08/18/2010 01:00:00 AM,08/18/2010 05:00:00 AM,08/18/2010 05:44:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,C,C3,CENTRAL AREA/SQUIRE PARK,29XX BLOCK OF E MADISON ST,-122.295297616,47.62408153
2010-286723,7679279462,08/17/2010 03:23:00 AM,,08/17/2010 05:56:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N1,BITTERLAKE,1XX BLOCK OF NW 140TH ST,-122.358921676,47.7305088
2010-283090,7673019602,08/14/2010 05:50:00 AM,,08/14/2010 05:50:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U2,UNIVERSITY,42XX BLOCK OF BROOKLYN AVE NE,-122.314343862,47.65906879
