Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2019-479359,12132249088,12/27/2019 03:45:00 PM,12/27/2019 05:00:00 PM,12/31/2019 03:45:05 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2019-436411,11907905667,11/23/2019 03:00:00 PM,11/23/2019 03:10:00 PM,11/29/2019 03:52:06 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2019-430860,11863015947,11/19/2019 01:00:00 PM,11/19/2019 02:00:00 PM,11/20/2019 03:52:58 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2019-401558,11622563552,10/25/2019 05:05:00 PM,10/25/2019 06:30:00 PM,10/31/2019 03:55:13 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2019-404313,11622563180,10/29/2019 08:43:00 PM,10/29/2019 09:10:00 PM,10/31/2019 03:55:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2019-392864,11159281252,10/21/2019 05:15:00 PM,10/21/2019 05:45:00 PM,10/22/2019 03:44:16 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2019-365379,10533536635,09/30/2019 01:14:00 PM,09/30/2019 01:16:00 PM,10/01/2019 03:41:35 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2019-360229,10490375418,09/26/2019 11:44:00 AM,09/26/2019 12:34:00 PM,09/27/2019 03:55:08 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2019-357631,10424868864,09/24/2019 03:05:00 PM,09/24/2019 04:00:00 PM,09/25/2019 03:50:58 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2019-332860,10114273071,09/06/2019 03:43:21 AM,09/06/2019 03:44:00 AM,09/06/2019 03:43:31 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,,0,0
2019-268143,8674562231,07/21/2019 04:10:00 PM,07/21/2019 04:45:00 PM,07/22/2019 03:40:48 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2019-265739,8674561976,07/19/2019 05:20:00 PM,07/19/2019 05:45:00 PM,07/22/2019 03:40:35 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2018-290684,7666373513,08/06/2018 03:10:00 AM,,08/06/2018 03:10:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,12TH AVE S / S LANE ST,-122.317230954,47.5966867
2018-023866,7694550315,01/20/2018 01:44:00 AM,,01/20/2018 03:17:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,S DEARBORN ST / RAINIER AVE S,-122.311529609,47.59587389
2014-908919,7671125745,11/13/2014 04:05:00 PM,11/13/2014 11:45:00 PM,11/14/2014 03:05:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,12XX BLOCK OF S WELLER ST,-122.314993346,47.59749563
2013-268714,7641332633,07/28/2013 03:13:00 AM,,07/28/2013 03:13:00 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,12XX BLOCK OF S LANE ST,-122.314992102,47.59665559
2010-321868,7689761739,09/14/2010 02:18:00 AM,,09/14/2010 03:42:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,14XX BLOCK OF S LANE ST,-122.313436509,47.59665466
2010-162662,7676474563,05/18/2010 03:11:00 AM,,05/18/2010 03:24:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,S DEARBORN ST / RAINIER AVE S,-122.311529609,47.59587389
2010-098661,7628049906,03/26/2010 01:27:00 AM,,03/26/2010 03:21:00 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,12TH AVE S / S WELLER ST,-122.317226728,47.59749957
2010-098661,7628049908,03/26/2010 01:27:00 AM,,03/26/2010 03:21:00 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,12TH AVE S / S WELLER ST,-122.317226728,47.59749957
2020-188112,13478358888,06/14/2020 05:00:00 PM,,06/15/2020 03:07:11 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K2,PIONEER SQUARE,3RD AVE S / S ROYAL BROUGHAM WAY BR,-122.329974971,47.59166615
2019-337864,10291543190,09/09/2019 08:57:00 PM,,09/10/2019 03:12:10 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,W,D,D2,SLU/CASCADE,5TH AVE / DENNY WAY,-122.347621136,47.61857115
2021-016972,19957089192,01/21/2021 02:01:00 AM,,01/21/2021 03:41:03 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,W,Q,Q3,SLU/CASCADE,,0,0
2021-016972,19957164863,01/21/2021 03:00:00 AM,,01/21/2021 03:41:03 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,W,K,K1,DOWNTOWN COMMERCIAL,,0,0
2019-418612,11714869447,11/10/2019 12:14:00 AM,,11/10/2019 03:35:27 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,E,E,E1,CAPITOL HILL,,0,0
2019-418612,11714872996,11/10/2019 12:14:00 AM,,11/10/2019 03:35:27 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,E,E,E1,CAPITOL HILL,,0,0
2019-392805,11159290606,10/21/2019 05:43:00 PM,,10/22/2019 03:47:37 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,U,U1,ROOSEVELT/RAVENNA,10XX BLOCK OF NE 64TH ST,-122.3165105,47.67497945
2019-167015,8208021677,05/10/2019 01:08:00 AM,05/10/2019 01:13:00 AM,05/10/2019 03:31:41 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,W,M,M1,BELLTOWN,1XX BLOCK OF STEWART ST,-122.340897755,47.61061932
2019-167015,8208025289,05/10/2019 01:08:00 AM,05/10/2019 01:13:00 AM,05/10/2019 03:31:41 AM,A,PROPERTY,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,W,M,M1,BELLTOWN,1XX BLOCK OF STEWART ST,-122.340897755,47.61061932
2015-341656,7677916942,09/30/2015 01:45:00 AM,,09/30/2015 03:12:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,N,N3,GREENWOOD,94XX BLOCK OF LINDEN AVE N,-122.347297356,47.69734339
2021-235978,27330842005,09/08/2021 09:40:00 PM,,09/09/2021 03:56:13 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,N,N3,NORTHGATE,105XX BLOCK OF MIDVALE AVE N,-122.343344663,47.7059634
2021-235978,27309876175,09/08/2021 09:40:00 PM,,09/09/2021 03:56:13 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N3,NORTHGATE,105XX BLOCK OF MIDVALE AVE N,-122.343344663,47.7059634
2021-236089,27307238155,09/09/2021 02:15:00 AM,,09/09/2021 03:26:26 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,N,N1,BITTERLAKE,140XX BLOCK OF GREENWOOD AVE N,-122.355565173,47.73140585
2021-236089,27307531692,09/09/2021 02:15:00 AM,,09/09/2021 03:26:26 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,N,N1,BITTERLAKE,140XX BLOCK OF GREENWOOD AVE N,-122.355565173,47.73140585
2021-236099,27306631695,09/09/2021 02:25:00 AM,,09/09/2021 03:18:47 AM,A,PROPERTY,LARCENY-THEFT,Purse-snatching,23B,E,G,G1,FIRST HILL,9TH AVE / JEFFERSON ST,-122.324096858,47.60484128
2021-235071,27270438414,09/08/2021 12:00:00 AM,,09/08/2021 03:56:27 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,W,W2,ALASKA JUNCTION,SW ALASKA ST / FAUNTLEROY WAY SW,-122.38145621,47.56110747
2021-235072,27298312889,09/08/2021 02:05:00 AM,09/08/2021 02:10:00 AM,09/08/2021 03:39:01 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R1,MID BEACON HILL,43XX BLOCK OF 15TH AVE S,-122.31349621,47.56482613
2021-235056,27269486408,09/08/2021 01:35:00 AM,,09/08/2021 03:22:12 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,SW,W,W2,ALASKA JUNCTION,42XX BLOCK OF SW DAWSON ST,-122.386204207,47.55569169
2021-234949,27269486118,09/07/2021 10:10:00 PM,09/07/2021 10:15:00 PM,09/08/2021 03:20:44 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,J,J2,BALLARD NORTH,83XX BLOCK OF 15TH AVE NW,-122.376802782,47.68966673
2021-234949,27269567255,09/07/2021 10:10:00 PM,09/07/2021 10:15:00 PM,09/08/2021 03:20:44 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,N,J,J2,BALLARD NORTH,83XX BLOCK OF 15TH AVE NW,-122.376802782,47.68966673
2021-235068,27269749500,09/08/2021 02:01:00 AM,09/08/2021 02:03:00 AM,09/08/2021 03:13:26 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q3,QUEEN ANNE,,0,0
2021-235047,27269446471,09/08/2021 01:15:00 AM,,09/08/2021 03:02:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,R,R1,NORTH BEACON HILL,25XX BLOCK OF BEACON AVE S,-122.313607747,47.58080508
2021-234000,27246979808,09/06/2021 06:30:00 PM,09/07/2021 12:15:00 AM,09/07/2021 03:41:30 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 2ND AVE,-122.332251468,47.60201216
2021-234000,27246964596,09/06/2021 06:30:00 PM,09/07/2021 12:15:00 AM,09/07/2021 03:41:30 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 2ND AVE,-122.332251468,47.60201216
2021-234000,27246985323,09/06/2021 06:30:00 PM,09/07/2021 12:15:00 AM,09/07/2021 03:41:30 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 2ND AVE,-122.332251468,47.60201216
2021-234046,27246889752,09/07/2021 02:36:00 AM,,09/07/2021 03:13:21 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K1,DOWNTOWN COMMERCIAL,11XX BLOCK OF 6TH AVE,-122.331668948,47.60808681
2021-233186,27243168217,09/06/2021 03:00:00 AM,,09/06/2021 03:35:17 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,7XX BLOCK OF 10TH AVE S,-122.319220391,47.59626534
2021-233144,27243124227,09/06/2021 01:08:00 AM,,09/06/2021 03:10:04 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,U,U3,SANDPOINT,65XX BLOCK OF SAND POINT WAY NE,-122.26355,47.676197
2021-233171,27243111678,09/06/2021 02:20:00 AM,,09/06/2021 03:00:06 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,N,B,B1,BALLARD SOUTH,54XX BLOCK OF 34TH AVE NW,-122.401147393,47.6681795
2021-230665,27236268470,08/30/2021 12:01:00 AM,09/03/2021 12:00:00 PM,09/04/2021 03:24:20 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,N,N1,BITTERLAKE,137XX BLOCK OF LINDEN AVE N,-122.347730015,47.72822459
2021-231067,27236261666,09/04/2021 12:30:00 AM,09/04/2021 01:00:00 AM,09/04/2021 03:22:37 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K2,PIONEER SQUARE,1ST AVE S / S MAIN ST,-122.334184936,47.60004423
2021-228959,27225698477,09/02/2021 01:49:00 AM,09/02/2021 01:49:00 AM,09/02/2021 03:13:09 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,B,B1,BALLARD SOUTH,64XX BLOCK OF 20TH AVE NW,-122.382131956,47.67563452
2021-227865,27220430824,08/30/2021 09:30:00 PM,08/30/2021 10:30:00 PM,09/01/2021 03:24:07 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,D,D1,BELLTOWN,WESTERN AVE / BAY ST,-122.35599203,47.61780244
2021-227952,27220398948,09/01/2021 01:42:00 AM,,09/01/2021 03:12:57 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q2,QUEEN ANNE,1XX BLOCK OF NICKERSON ST,-122.354869016,47.64848367
2021-226964,27176334880,08/31/2021 02:00:00 AM,08/31/2021 02:21:00 AM,08/31/2021 03:08:04 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B2,FREMONT,3XX BLOCK OF N 36TH ST,-122.3549838,47.65236053
2021-225952,27156438766,08/30/2021 12:53:00 AM,,08/30/2021 03:39:22 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,N,N2,BITTERLAKE,142XX BLOCK OF LINDEN AVE N,-122.347772,47.731677
2021-219714,27053586593,08/23/2021 05:00:00 PM,08/23/2021 05:45:00 PM,08/24/2021 03:57:29 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,26XX BLOCK OF SW BARTON ST,-122.367311993,47.52102758
2021-219714,27240607260,08/23/2021 05:00:00 PM,09/05/2021 08:38:00 AM,08/24/2021 03:57:29 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,26XX BLOCK OF SW BARTON ST,-122.367311993,47.52102758
2021-207281,26900665941,08/11/2021 02:10:00 AM,08/11/2021 03:00:00 AM,08/11/2021 03:13:10 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U2,UNIVERSITY,42XX BLOCK OF 11TH AVE NE,-122.316636312,47.65909623
2021-184868,25996522012,07/20/2021 08:32:00 PM,07/20/2021 08:33:00 PM,07/21/2021 03:18:10 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,Q,Q3,SLU/CASCADE,HARRISON ST / 7TH AVE N,-122.343675014,47.62206083
2021-061632,21872125504,03/13/2021 02:57:00 AM,03/13/2021 03:14:00 AM,03/13/2021 03:40:15 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,K,K2,PIONEER SQUARE,,0,0
2021-061632,21872224883,03/13/2021 02:57:00 AM,03/13/2021 03:14:00 AM,03/13/2021 03:40:15 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K2,PIONEER SQUARE,,0,0
2021-255773,27722701508,09/28/2021 12:57:00 AM,09/28/2021 02:10:00 AM,09/28/2021 03:23:11 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,SW,W,W2,ALKI,38XX BLOCK OF 57TH AVE SW,-122.404948965,47.56983063
2021-255769,27722527927,09/28/2021 01:00:00 AM,09/28/2021 01:00:00 AM,09/28/2021 03:01:28 AM,A,PERSON,SEX OFFENSES,Sexual Assault With An Object,11C,N,N,N1,BITTERLAKE,,0,0
2021-255769,27794229495,09/28/2021 01:00:00 AM,,09/28/2021 03:01:28 AM,A,PERSON,KIDNAPPING/ABDUCTION,Kidnapping/Abduction,100,N,N,N1,BITTERLAKE,,0,0
2021-252682,27636626426,09/24/2021 08:30:00 PM,09/24/2021 11:00:00 PM,09/25/2021 03:58:13 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,S,S,S3,RAINIER VIEW,59XX BLOCK OF S PRENTICE ST,-122.2589096,47.50768032
2021-252682,27636613602,09/24/2021 08:30:00 PM,09/24/2021 11:00:00 PM,09/25/2021 03:58:13 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,S,S3,RAINIER VIEW,59XX BLOCK OF S PRENTICE ST,-122.2589096,47.50768032
2021-251680,27539470061,09/24/2021 03:00:00 AM,09/24/2021 03:03:00 AM,09/24/2021 03:57:02 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,S,S2,BRIGHTON/DUNLAP,,0,0
2021-251668,27539370896,09/24/2021 02:26:00 AM,09/24/2021 02:26:00 AM,09/24/2021 03:37:45 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q2,QUEEN ANNE,4XX BLOCK OF W GALER ST,-122.362735571,47.63232576
2021-250601,27515407940,09/23/2021 03:14:00 AM,,09/23/2021 03:47:23 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K1,DOWNTOWN COMMERCIAL,JEFFERSON ST / 4TH AVE,-122.329645382,47.60251994
2021-250556,27515360851,09/23/2021 01:03:00 AM,09/23/2021 01:40:00 AM,09/23/2021 03:27:16 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,S JACKSON ST / 12TH AVE S,-122.317222849,47.59918907
2021-250556,27515391236,09/23/2021 01:03:00 AM,09/23/2021 01:40:00 AM,09/23/2021 03:27:16 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,S JACKSON ST / 12TH AVE S,-122.317222849,47.59918907
2021-250541,27515405353,09/21/2021 12:00:00 AM,09/21/2021 11:59:00 PM,09/23/2021 03:23:46 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,O,O2,GEORGETOWN,54XX BLOCK OF 1ST AVE S,-122.334215,47.553796
2021-250589,27515349066,09/23/2021 01:36:00 AM,,09/23/2021 03:19:28 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,S,O,O1,SODO,22XX BLOCK OF 4TH AVE S,-122.329054577,47.58293525
2021-250568,27515293299,09/23/2021 01:31:00 AM,09/23/2021 02:00:00 AM,09/23/2021 03:03:27 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,4XX BLOCK OF RAINIER AVE S,-122.3135843,47.59856584
2021-248355,27483052088,09/21/2021 12:00:00 AM,,09/21/2021 03:58:16 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,B,B1,BALLARD SOUTH,20XX BLOCK OF NW 65TH ST,-122.382669139,47.67598134
2021-247576,27477390262,09/19/2021 05:30:00 PM,09/20/2021 02:00:00 AM,09/20/2021 03:54:09 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,Q,Q3,QUEEN ANNE,5TH AVE N / REPUBLICAN ST,-122.34758256,47.62324273
2021-247417,27477321838,09/20/2021 02:40:00 AM,,09/20/2021 03:17:51 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,W,W1,NORTH DELRIDGE,30XX BLOCK OF SW BRADFORD ST,-122.37181828,47.56923486
2021-246491,27474020769,09/19/2021 02:29:00 AM,,09/19/2021 03:42:27 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,R,R2,MOUNT BAKER,17XX BLOCK OF 25TH AVE S,-122.300171675,47.58760533
2021-246488,27473951936,09/19/2021 02:24:00 AM,,09/19/2021 03:05:09 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,M,M3,DOWNTOWN COMMERCIAL,15XX BLOCK OF 5TH AVE,-122.336029053,47.61117493
2021-246419,27474219706,09/19/2021 12:33:00 AM,09/19/2021 12:34:00 AM,09/19/2021 03:04:11 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,N,N2,NORTHGATE,,0,0
2021-246419,27474015018,09/19/2021 12:33:00 AM,09/19/2021 12:34:00 AM,09/19/2021 03:04:11 AM,A,PERSON,HOMICIDE OFFENSES,Murder & Nonnegligent Manslaughter,09A,N,N,N2,NORTHGATE,,0,0
2021-244363,27457664313,09/17/2021 01:45:00 AM,09/17/2021 03:46:00 AM,09/17/2021 03:55:07 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,E,E,E2,CAPITOL HILL,10XX BLOCK OF E PIKE ST,-122.31879387,47.6140898
2021-244363,27529989625,09/17/2021 01:45:00 AM,09/17/2021 03:46:00 AM,09/17/2021 03:55:07 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E2,CAPITOL HILL,10XX BLOCK OF E PIKE ST,-122.31879387,47.6140898
2021-243665,27457626067,09/16/2021 11:00:00 AM,09/17/2021 11:15:00 AM,09/17/2021 03:32:21 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,C,C2,MADISON PARK,23XX BLOCK OF 43RD AVE E,-122.277080251,47.63990076
2021-244105,27457606515,09/16/2021 07:05:00 PM,,09/17/2021 03:22:01 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,E,E,E2,CAPITOL HILL,9XX BLOCK OF E PIKE ST,-122.320114,47.61408
2021-243353,27447934675,09/16/2021 02:43:00 AM,,09/16/2021 03:17:46 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,J,J2,BALLARD NORTH,75XX BLOCK OF JONES AVE NW,-122.38646,47.684084
2021-242307,27443178909,09/15/2021 12:00:00 AM,09/15/2021 12:10:00 AM,09/15/2021 03:52:12 AM,B,SOCIETY,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,W,M,M3,DOWNTOWN COMMERCIAL,2XX BLOCK OF PIKE ST,-122.338348304,47.60951744
2021-242370,27443115360,09/15/2021 12:00:00 AM,09/15/2021 12:10:00 AM,09/15/2021 03:08:29 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,C,C3,CENTRAL AREA/SQUIRE PARK,1XX BLOCK OF 27TH AVE E,-122.297262979,47.61954373
2021-241239,27426859159,09/13/2021 11:15:00 PM,,09/14/2021 03:40:19 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,6XX BLOCK OF S WELLER ST,-122.324081638,47.59751131
2021-241280,27425838466,09/14/2021 12:00:00 AM,,09/14/2021 03:10:35 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,M,M2,DOWNTOWN COMMERCIAL,PINE ST / 3RD AVE,-122.338701504,47.61074295
2021-241074,27425957117,09/13/2021 07:24:00 PM,,09/14/2021 03:02:15 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,B,B1,BALLARD SOUTH,15XX BLOCK OF NW 54TH ST,-122.37755014,47.66789322
2021-240058,27383749210,09/12/2021 06:35:00 PM,,09/13/2021 03:27:14 AM,A,PERSON,SEX OFFENSES,Rape,11A,S,O,O1,SODO,,0,0
2021-239383,27380490451,09/12/2021 12:36:00 AM,,09/12/2021 03:49:42 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,W,W2,ALASKA JUNCTION,44XX BLOCK OF CALIFORNIA AVE SW,-122.386773458,47.56381597
2021-239429,27380485125,09/12/2021 01:55:00 AM,,09/12/2021 03:47:07 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,B,B3,WALLINGFORD,1XX BLOCK OF NE 53RD ST,-122.326766533,47.66717109
2021-239446,27380436148,09/12/2021 02:16:00 AM,,09/12/2021 03:26:32 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,SW,W,W1,NORTH ADMIRAL,45XX BLOCK OF SW LANDER ST,-122.389995018,47.5793379
2021-239443,27380446776,09/12/2021 02:24:00 AM,,09/12/2021 03:25:37 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,D,D2,SLU/CASCADE,4XX BLOCK OF WESTLAKE AVE N,-122.338450991,47.62262519
2021-239443,27380512098,09/12/2021 02:12:00 AM,,09/12/2021 03:25:37 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,D,D2,SLU/CASCADE,4XX BLOCK OF WESTLAKE AVE N,-122.338450991,47.62262519
2021-239443,27380437144,09/12/2021 02:12:00 AM,,09/12/2021 03:25:37 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D2,SLU/CASCADE,4XX BLOCK OF WESTLAKE AVE N,-122.338450991,47.62262519
